BeltAmpere_belt1,BeltAmpere_belt1_qc,BeltAmpere_belt2,BeltAmpere_belt2_qc,BeltAmpere_belt3,BeltAmpere_belt3_qc,Cumulative_LIN_flow,Cumulative_LIN_flow_qc,Cumulative_product_flow,Cumulative_product_flow_qc,FanAmpere_exhaust1,FanAmpere_exhaust1_qc,FanAmpere_exhaust2,FanAmpere_exhaust2_qc,FanAmpere_side,FanAmpere_side_qc,FanAmpere_top,FanAmpere_top_qc,Fanspeed_exhaust1,Fanspeed_exhaust1_qc,Fanspeed_exhaust2,Fanspeed_exhaust2_qc,Fanspeed_side,Fanspeed_side_qc,Fanspeed_top,Fanspeed_top_qc,LIN_flow,LIN_flow_qc,Product_flow,Product_flow_qc,ResidenceTime_belt1,ResidenceTime_belt1_qc,ResidenceTime_belt2,ResidenceTime_belt2_qc,ResidenceTime_belt3,ResidenceTime_belt3_qc,Temp_exhaust_in,Temp_exhaust_in_qc,Temp_exhaust_out,Temp_exhaust_out_qc,Temp_product_in,Temp_product_in_qc,Temp_product_out,Temp_product_out_qc,Temp_tunnel_measured,Temp_tunnel_measured_qc,Temp_tunnel_set,Temp_tunnel_set_qc,Vanne_opening_rate,Vanne_opening_rate_qc,_time
0.0024414062,0,0.0024414062,0,0.0024414062,0,9813,0,7094,0,0.0021820068,0,0.0026184083,0,0.017852783,0,0.017852783,0,0,0,0,0,0,0,0,0,226.08713,0,1.1754713e-34,0,0,0,0,0,0,0,28.1,0,28.3,0,0,0,0,0,19.7,0,0,0,0,0,"2020-09-21T14:38:59.252Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-21T14:39:59.173Z"
0.0024414062,0,0.0024414062,0,0.0030517578,0,9820,0,7094,0,0.0021820068,0,0.0026184083,0,0.017852783,0,0.017852783,0,0,0,0,0,0,0,0,0,227.69489,0,1.1754713e-34,0,0,0,0,0,0,0,27.8,0,28.5,0,0,0,0,0,19.7,0,0,0,0,0,"2020-09-21T14:40:59.250Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-21T14:41:59.188Z"
0.0024414062,0,0.0024414062,0,0.0030517578,0,9828,0,7094,0,0.0021820068,0,0.0026184083,0,0.017852783,0,0.017852783,0,0,0,0,0,0,0,0,0,236.9654,0,1.1754713e-34,0,0,0,0,0,0,0,28.5,0,28.8,0,0,0,0,0,19.8,0,0,0,0,0,"2020-09-21T14:42:59.260Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9832,0,7094,0,0.0021820068,0,0.0026184083,0,0.016479492,0,0.017852783,0,0,0,0,0,0,0,0,0,236.4597,0,1.1754713e-34,0,0,0,0,0,0,0,28.6,0,28.8,0,0,0,0,0,19.9,0,0,0,0,0,"2020-09-21T14:43:59.257Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-21T14:44:59.225Z"
0.0024414062,0,0.0024414062,0,0.0030517578,0,9839,0,7094,0,0.0021820068,0,0.0026184083,0,0.017852783,0,0.017852783,0,0,0,0,0,0,0,0,0,214.99068,0,1.1754713e-34,0,0,0,0,0,0,0,29,0,28.8,0,0,0,0,0,20,0,0,0,0,0,"2020-09-21T14:45:59.252Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-21T14:46:59.191Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9845,0,7094,0,0.0021820068,0,0.0026184083,0,0.017852783,0,0.017852783,0,0,0,0,0,0,0,0,0,206.93405,0,1.1754713e-34,0,0,0,0,0,0,0,29.8,0,29.5,0,0,0,0,0,19.8,0,0,0,0,0,"2020-09-21T14:47:59.258Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,9849,0,7094,0,0.0021820068,0,0.0026184083,0,0.016479492,0,0.017852783,0,0,0,0,0,0,0,0,0,221.23923,0,1.1754713e-34,0,0,0,0,0,0,0,30.2,0,29.3,0,0,0,0,0,19.3,0,0,0,0,0,"2020-09-21T14:48:59.263Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-21T14:49:59.237Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9856,0,7094,0,0.0026184083,0,0.0026184083,0,0.017852783,0,0.016479492,0,0,0,0,0,0,0,0,0,217.45638,0,1.1754713e-34,0,0,0,0,0,0,0,29.8,0,29.5,0,0,0,0,0,18.6,0,0,0,0,0,"2020-09-21T14:50:59.258Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-21T14:51:59.200Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9863,0,7094,0,0.0026184083,0,0.0026184083,0,0.017852783,0,0.017852783,0,0,0,0,0,0,0,0,0,192.65549,0,1.1754713e-34,0,0,0,0,0,0,0,29.5,0,29.3,0,0,0,0,0,18,0,0,0,0,0,"2020-09-21T14:52:59.264Z"
0.0024414062,0,0.0024414062,0,0.0030517578,0,9867,0,7094,0,0.0021820068,0,0.0026184083,0,0.017852783,0,0.017852783,0,0,0,0,0,0,0,0,0,208.2546,0,1.1754713e-34,0,0,0,0,0,0,0,28.6,0,29.5,0,0,0,0,0,17.8,0,0,0,0,0,"2020-09-21T14:53:59.263Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-21T14:54:59.204Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9875,0,7094,0,0.0021820068,0,0.0026184083,0,0.017852783,0,0.017852783,0,0,0,0,0,0,0,0,0,235.31851,0,1.1754713e-34,0,0,0,0,0,0,0,28.1,0,29.7,0,0,0,0,0,17.5,0,0,0,0,0,"2020-09-21T14:55:59.268Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-21T14:56:59.220Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9882,0,7094,0,0.0021820068,0,0.0026184083,0,0.017852783,0,0.017852783,0,0,0,0,0,0,0,0,0,206.52876,0,1.1754713e-34,0,0,0,0,0,0,0,29.3,0,29.6,0,0,0,0,0,17.3,0,0,0,0,0,"2020-09-21T14:57:59.294Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9885,0,7094,0,0.0021820068,0,0.0026184083,0,0.016479492,0,0.016479492,0,0,0,0,0,0,0,0,0,178.78528,0,1.1754713e-34,0,0,0,0,0,0,0,29.2,0,29.2,0,0,0,0,0,17.4,0,0,0,0,0,"2020-09-21T14:58:59.275Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9888,0,7094,0,0.0021820068,0,0.0026184083,0,0.017852783,0,0.017852783,0,0,0,0,0,0,0,0,0,193.70639,0,1.1754713e-34,0,0,0,0,0,0,0,28.8,0,28.1,0,0,0,0,0,17.7,0,0,0,0,0,"2020-09-21T14:59:57.883Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9891,0,7094,0,0.0021820068,0,0.0021820068,0,0.017852783,0,0.017852783,0,0,0,0,0,0,0,0,0,193.84222,0,1.1754713e-34,0,0,0,0,0,0,0,27.9,0,28,0,0,0,0,0,17.6,0,0,0,0,0,"2020-09-21T15:00:59.323Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9895,0,7094,0,0.0021820068,0,0.0026184083,0,0.016479492,0,0.017852783,0,0,0,0,0,0,0,0,0,208.05812,0,1.1754713e-34,0,0,0,0,0,0,0,28.7,0,28.5,0,0,0,0,0,17.4,0,0,0,0,0,"2020-09-21T15:01:57.886Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-21T15:03:22.745Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9902,0,7094,0,0.0026184083,0,0.0026184083,0,0.016479492,0,0.017852783,0,0,0,0,0,0,0,0,0,208.7581,0,1.1754713e-34,0,0,0,0,0,0,0,26.9,0,27.3,0,0,0,0,0,17.5,0,0,0,0,0,"2020-09-21T15:03:59.305Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9906,0,7094,0,0.0021820068,0,0.0026184083,0,0.016479492,0,0.017852783,0,0,0,0,0,0,0,0,0,210.43297,0,1.1754713e-34,0,0,0,0,0,0,0,22.4,0,22.5,0,0,0,0,0,17.3,0,0,0,0,0,"2020-09-21T15:04:57.890Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9909,0,7094,0,0.0021820068,0,0.0026184083,0,0.017852783,0,0.016479492,0,0,0,0,0,0,0,0,0,202.75851,0,1.1754713e-34,0,0,0,0,0,0,0,20.2,0,22.3,0,0,0,0,0,16.9,0,0,0,0,0,"2020-09-21T15:05:59.294Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9913,0,7094,0,0.0021820068,0,0.0026184083,0,0.017852783,0,0.017852783,0,0,0,0,0,0,0,0,0,211.06871,0,1.1754713e-34,0,0,0,0,0,0,0,20.5,0,21.5,0,0,0,0,0,16.7,0,0,0,0,0,"2020-09-21T15:06:57.891Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,9917,0,7094,0,0.0021820068,0,0.0026184083,0,0.016479492,0,0.017852783,0,0,0,0,0,0,0,0,0,220.26694,0,1.1754713e-34,0,0,0,0,0,0,0,19.3,0,20.4,0,0,0,0,0,16.5,0,0,0,0,0,"2020-09-21T15:08:00.314Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9920,0,7094,0,0.0021820068,0,0.0026184083,0,0.016479492,0,0.016479492,0,0,0,0,0,0,0,0,0,205.95651,0,1.1754713e-34,0,0,0,0,0,0,0,19.6,0,21.8,0,0,0,0,0,16.3,0,0,0,0,0,"2020-09-21T15:08:59.304Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-21T15:09:59.242Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,9927,0,7094,0,0.0026184083,0,0.0026184083,0,0.017852783,0,0.016479492,0,0,0,0,0,0,0,0,0,225.30614,0,1.1754713e-34,0,0,0,0,0,0,0,25.1,0,25.9,0,0,0,0,0,16.3,0,0,0,0,0,"2020-09-21T15:10:59.315Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-21T15:11:59.303Z"
0.0024414062,0,0.0024414062,0,0.0030517578,0,9934,0,7094,0,0.0021820068,0,0.0026184083,0,0.016479492,0,0.017852783,0,0,0,0,0,0,0,0,0,203.60837,0,1.1754713e-34,0,0,0,0,0,0,0,26.9,0,27.3,0,0,0,0,0,16.3,0,0,0,0,0,"2020-09-21T15:12:59.319Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-21T15:14:22.748Z"
