BeltAmpere_belt1,BeltAmpere_belt1_qc,BeltAmpere_belt2,BeltAmpere_belt2_qc,BeltAmpere_belt3,BeltAmpere_belt3_qc,Cumulative_LIN_flow,Cumulative_LIN_flow_qc,Cumulative_product_flow,Cumulative_product_flow_qc,FanAmpere_exhaust1,FanAmpere_exhaust1_qc,FanAmpere_exhaust2,FanAmpere_exhaust2_qc,FanAmpere_side,FanAmpere_side_qc,FanAmpere_top,FanAmpere_top_qc,Fanspeed_exhaust1,Fanspeed_exhaust1_qc,Fanspeed_exhaust2,Fanspeed_exhaust2_qc,Fanspeed_side,Fanspeed_side_qc,Fanspeed_top,Fanspeed_top_qc,LIN_flow,LIN_flow_qc,Product_flow,Product_flow_qc,ResidenceTime_belt1,ResidenceTime_belt1_qc,ResidenceTime_belt2,ResidenceTime_belt2_qc,ResidenceTime_belt3,ResidenceTime_belt3_qc,Temp_exhaust_in,Temp_exhaust_in_qc,Temp_exhaust_out,Temp_exhaust_out_qc,Temp_product_in,Temp_product_in_qc,Temp_product_out,Temp_product_out_qc,Temp_tunnel_measured,Temp_tunnel_measured_qc,Temp_tunnel_set,Temp_tunnel_set_qc,Vanne_opening_rate,Vanne_opening_rate_qc,_time
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T21:07:07.336Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,41.538853,0,1.1753812e-34,0,0,0,0,0,0,0,15.4,0,14,0,0,0,0,0,13.2,0,0,0,0,0,"2020-09-04T21:08:08.396Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,42.438633,0,1.1753812e-34,0,0,0,0,0,0,0,15.4,0,13.9,0,-12.830513,0,0,0,13.3,0,0,0,0,0,"2020-09-04T21:09:05.968Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,51.85472,0,1.1753812e-34,0,0,0,0,0,0,0,15.3,0,13.9,0,-19.06321,0,0,0,13.2,0,0,0,0,0,"2020-09-04T21:10:07.380Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,58.154957,0,1.1753812e-34,0,0,0,0,0,0,0,15.1,0,13.8,0,-24.33194,0,0,0,13,0,0,0,0,0,"2020-09-04T21:11:05.977Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,60.95985,0,1.1753812e-34,0,0,0,0,0,0,0,14.6,0,13.5,0,-26.483307,0,0,0,12.7,0,0,0,0,0,"2020-09-04T21:12:05.975Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,62.17317,0,1.1753812e-34,0,0,0,0,0,0,0,14.4,0,13.5,0,-30.549206,0,7.195966,0,12.8,0,0,0,0,0,"2020-09-04T21:13:07.379Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T21:14:07.351Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,62.160366,0,1.1753812e-34,0,0,0,0,0,0,0,14.4,0,14,0,-7.3662634,0,7.28133,0,12.4,0,0,0,0,0,"2020-09-04T21:15:08.405Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,61.989597,0,1.1753812e-34,0,0,0,0,0,0,0,14.5,0,13.8,0,-5.2782593,0,7.470666,0,12.2,0,0,0,0,0,"2020-09-04T21:16:05.987Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T21:17:07.379Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T21:18:28.466Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,61.07346,0,1.1753812e-34,0,0,0,0,0,0,0,13.6,0,12.9,0,0,0,0,0,11.5,0,0,0,0,0,"2020-09-04T21:19:07.413Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T21:20:28.160Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,60.32531,0,1.1753812e-34,0,0,0,0,0,0,0,16.9,0,14.1,0,-3.9303925,0,0,0,19.5,0,0,0,0,0,"2020-09-04T21:21:07.414Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T21:22:07.446Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,59.409378,0,1.1753812e-34,0,0,0,0,0,0,0,17.7,0,13.7,0,3.1013348,0,0,0,17.1,0,0,0,0,0,"2020-09-04T21:23:08.421Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,58.941956,0,1.1753812e-34,0,0,0,0,0,0,0,17.5,0,14.1,0,4.177978,0,0,0,16.2,0,0,0,0,0,"2020-09-04T21:24:05.996Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,58.33323,0,1.1753812e-34,0,0,0,0,0,0,0,17.3,0,13.9,0,4.606675,0,0,0,19,0,0,0,0,0,"2020-09-04T21:25:07.089Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,57.64971,0,1.1753812e-34,0,0,0,0,0,0,0,17.1,0,13.8,0,5.11652,0,0,0,19.6,0,0,0,0,0,"2020-09-04T21:26:05.996Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T21:27:07.400Z"
0.0024414062,0,0.0024414062,0,0.0030517578,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,56.403778,0,1.1753812e-34,0,0,0,0,0,0,0,16.7,0,14.9,0,6.68038,0,0,0,15.9,0,0,0,0,0,"2020-09-04T21:28:07.487Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T21:29:07.380Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,55.90443,0,1.1753812e-34,0,0,0,0,0,0,0,15.8,0,13.4,0,8.184468,0,0,0,14.3,0,0,0,0,0,"2020-09-04T21:30:08.410Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,55.777424,0,1.1753812e-34,0,0,0,0,0,0,0,15.8,0,13.2,0,8.599782,0,0,0,13.9,0,0,0,0,0,"2020-09-04T21:31:06Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T21:32:07.362Z"
0.0024414062,0,0.0024414062,0,0.0030517578,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,55.410385,0,1.1753812e-34,0,0,0,0,0,0,0,15.4,0,13.4,0,9.328827,0,0,0,13.3,0,0,0,0,0,"2020-09-04T21:33:08.435Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55901,0,1.1753812e-34,0,0,0,0,0,0,0,15,0,13.2,0,0,0,0,0,13,0,0,0,0,0,"2020-09-04T21:34:06.002Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,55.814888,0,1.1753812e-34,0,0,0,0,0,0,0,14.4,0,12.5,0,0,0,0,0,12.1,0,0,0,0,0,"2020-09-04T21:35:07.413Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,56.20243,0,1.1753812e-34,0,0,0,0,0,0,0,14,0,12.2,0,0,0,0,0,11.7,0,0,0,0,0,"2020-09-04T21:36:06.006Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,56.335762,0,1.1753812e-34,0,0,0,0,0,0,0,13.7,0,11.9,0,0,0,0,0,11.5,0,0,0,0,0,"2020-09-04T21:37:06.006Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,56.45506,0,1.1753812e-34,0,0,0,0,0,0,0,13.3,0,11.7,0,0,0,0,0,11.3,0,0,0,0,0,"2020-09-04T21:38:07.428Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,56.81756,0,1.1753812e-34,0,0,0,0,0,0,0,13,0,11.7,0,0,0,0,0,11,0,0,0,0,0,"2020-09-04T21:39:06.009Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,57.127445,0,1.1753812e-34,0,0,0,0,0,0,0,13,0,11.6,0,0,0,0,0,11,0,0,0,0,0,"2020-09-04T21:40:07.435Z"
0.0024414062,0,0.0024414062,0,0.0030517578,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,57.11596,0,1.1753812e-34,0,0,0,0,0,0,0,12.8,0,11.5,0,0,0,0,0,11.1,0,0,0,0,0,"2020-09-04T21:41:06.011Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,56.84738,0,1.1753812e-34,0,0,0,0,0,0,0,12.5,0,11.2,0,0,0,0,0,10.7,0,0,0,0,0,"2020-09-04T21:42:06.017Z"
0.0024414062,0,0.0024414062,0,0.0030517578,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,56.22162,0,1.1753812e-34,0,0,0,0,0,0,0,12.2,0,11,0,0,0,0,0,10.3,0,0,0,0,0,"2020-09-04T21:43:07.408Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,55.564316,0,1.1753812e-34,0,0,0,0,0,0,0,12.1,0,10.8,0,0,0,0,0,10.1,0,0,0,0,0,"2020-09-04T21:44:06.016Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,54.977287,0,1.1753812e-34,0,0,0,0,0,0,0,11.8,0,10.6,0,0,0,0,0,9.9,0,0,0,0,0,"2020-09-04T21:45:07.120Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,54.549255,0,1.1753812e-34,0,0,0,0,0,0,0,11.6,0,10.4,0,0,0,0,0,9.5,0,0,0,0,0,"2020-09-04T21:46:06.027Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T21:47:07.421Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,53.10617,0,1.1753812e-34,0,0,0,0,0,0,0,11.2,0,10.1,0,0,0,0,0,9.2,0,0,0,0,0,"2020-09-04T21:48:08.470Z"
0.0024414062,0,0.0018310547,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,52.45186,0,1.1753812e-34,0,0,0,0,0,0,0,11,0,9.9,0,0,0,0,0,9,0,0,0,0,0,"2020-09-04T21:49:06.034Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0026184083,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,51.711678,0,1.1753812e-34,0,0,0,0,0,0,0,10.8,0,9.7,0,0,0,0,0,8.7,0,0,0,0,0,"2020-09-04T21:50:08.428Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0026184083,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,51.22788,0,1.1753812e-34,0,0,0,0,0,0,0,10.7,0,9.6,0,0,0,0,0,8.6,0,0,0,0,0,"2020-09-04T21:51:06.034Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T21:52:07.401Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T21:53:28.546Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0026184083,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,48.780537,0,1.1753812e-34,0,0,0,0,0,0,0,10.3,0,9.3,0,0,0,0,0,8.5,0,0,0,0,0,"2020-09-04T21:54:07.473Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0026184083,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,48.55239,0,1.1753812e-34,0,0,0,0,0,0,0,10.2,0,9.3,0,10.052218,0,0,0,8.4,0,0,0,0,0,"2020-09-04T21:55:07.475Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T21:56:07.413Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,48.32709,0,1.1753812e-34,0,0,0,0,0,0,0,10.4,0,9.6,0,10.220522,0,0,0,8.6,0,0,0,0,0,"2020-09-04T21:57:08.471Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0026184083,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,48.280308,0,1.1753812e-34,0,0,0,0,0,0,0,10.5,0,9.7,0,10.220645,0,0,0,8.7,0,0,0,0,0,"2020-09-04T21:58:07.471Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T21:59:07.466Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T22:00:28.567Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0021820068,0,0,0,0,0,0,0,0,0,0,0,0,0,48.12981,0,1.1753812e-34,0,0,0,0,0,0,0,10.5,0,9.7,0,0,0,0,0,8.8,0,0,0,0,0,"2020-09-04T22:01:07.486Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T22:02:07.427Z"
0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,0,-2138963968,"2020-09-04T22:03:28.486Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0021820068,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,48.03236,0,1.1753812e-34,0,0,0,0,0,0,0,10.4,0,9.7,0,9.954114,0,0,0,8.6,0,0,0,0,0,"2020-09-04T22:04:07.496Z"
0.0024414062,0,0.0024414062,0,0.0024414062,0,317404,0,158249,0,0.0026184083,0,0.0026184083,0,0,0,0,0,0,0,0,0,0,0,0,0,47.971443,0,1.1753812e-34,0,0,0,0,0,0,0,10.5,0,9.8,0,9.551251,0,0,0,8.7,0,0,0,0,0,"2020-09-04T22:05:07.491Z"
